graph_id,n_nodes,evidence_level,agent,agent_rho,p_R,p_G,p_B,entropy,kl_to_A0,kl_to_A4,D1_target_degree,D2_neighbor_coupling,D3_remote_class,S2_count,e12,e22,radius,preferred_color_template
RG056,6,low,A4,1.0,0.37749,0.282987,0.339523,1.091742,0.001778,0.0,4,3,D3-2:strong-remote,1,2,0,2,0-1-1-2-0
RG057,6,high,A0,0.0,0.471143,0.057714,0.471143,0.873772,0.0,0.815153,4,2,D3-2:strong-remote,1,2,0,2,0-2-1-1-2
RG057,6,high,A1,0.25,0.219252,0.043978,0.73677,0.69518,0.149752,0.200834,4,2,D3-2:strong-remote,1,2,0,2,0-2-1-1-2
RG057,6,high,A2,0.5,0.109201,0.026045,0.864753,0.462503,0.344777,0.034479,4,2,D3-2:strong-remote,1,2,0,2,0-2-1-1-2
RG057,6,high,A3,0.75,0.067097,0.015846,0.917057,0.326355,0.45951,0.003241,4,2,D3-2:strong-remote,1,2,0,2,0-2-1-1-2
RG057,6,high,A4,1.0,0.0512,0.0114,0.937401,0.263769,0.51276,0.0,4,2,D3-2:strong-remote,1,2,0,2,0-2-1-1-2
RG057,6,medium,A0,0.0,0.398185,0.20363,0.398185,1.057395,0.0,0.182349,4,2,D3-2:strong-remote,1,2,0,2,0-2-1-1-2
RG057,6,medium,A1,0.25,0.302242,0.182747,0.515011,1.013992,0.029399,0.064419,4,2,D3-2:strong-remote,1,2,0,2,0-2-1-1-2
RG057,6,medium,A2,0.5,0.237489,0.158062,0.604448,0.937313,0.089524,0.014845,4,2,D3-2:strong-remote,1,2,0,2,0-2-1-1-2
RG057,6,medium,A3,0.75,0.199869,0.1412,0.658931,0.873082,0.142447,0.001592,4,2,D3-2:strong-remote,1,2,0,2,0-2-1-1-2
RG057,6,medium,A4,1.0,0.182133,0.132897,0.68497,0.837565,0.172396,0.0,4,2,D3-2:strong-remote,1,2,0,2,0-2-1-1-2
RG057,6,low,A0,0.0,0.349546,0.300907,0.349546,1.096205,0.0,0.008133,4,2,D3-2:strong-remote,1,2,0,2,0-2-1-1-2
RG057,6,low,A1,0.25,0.335704,0.292507,0.371789,1.093857,0.001089,0.003312,4,2,D3-2:strong-remote,1,2,0,2,0-2-1-1-2
RG057,6,low,A2,0.5,0.324213,0.28464,0.391147,1.089996,0.003772,0.000865,4,2,D3-2:strong-remote,1,2,0,2,0-2-1-1-2
RG057,6,low,A3,0.75,0.31634,0.279057,0.404603,1.086364,0.006568,9.9e-05,4,2,D3-2:strong-remote,1,2,0,2,0-2-1-1-2
RG057,6,low,A4,1.0,0.312306,0.276175,0.411518,1.084201,0.008299,0.0,4,2,D3-2:strong-remote,1,2,0,2,0-2-1-1-2
RG058,6,high,A0,0.0,0.471143,0.471143,0.057714,0.873772,0.0,1.030115,4,2,D3-2:strong-remote,1,3,0,2,0-1-2-2-1
RG058,6,high,A1,0.25,0.208321,0.760498,0.031181,0.643132,0.174931,0.24942,4,2,D3-2:strong-remote,1,3,0,2,0-1-2-2-1
RG058,6,high,A2,0.5,0.090892,0.894292,0.014816,0.380286,0.403416,0.038551,4,2,D3-2:strong-remote,1,3,0,2,0-1-2-2-1
RG058,6,high,A3,0.75,0.04854,0.942179,0.009281,0.246401,0.525679,0.003364,4,2,D3-2:strong-remote,1,3,0,2,0-1-2-2-1
RG058,6,high,A4,1.0,0.033353,0.959102,0.007545,0.190343,0.578093,0.0,4,2,D3-2:strong-remote,1,3,0,2,0-1-2-2-1
RG058,6,medium,A0,0.0,0.398185,0.398185,0.20363,1.057395,0.0,0.217136,4,2,D3-2:strong-remote,1,3,0,2,0-1-2-2-1
RG058,6,medium,A1,0.25,0.286715,0.550633,0.162652,0.982138,0.047777,0.059855,4,2,D3-2:strong-remote,1,3,0,2,0-1-2-2-1
RG058,6,medium,A2,0.5,0.213389,0.650449,0.136162,0.880857,0.131293,0.00898,4,2,D3-2:strong-remote,1,3,0,2,0-1-2-2-1
RG058,6,medium,A3,0.75,0.179803,0.693001,0.127196,0.824944,0.181194,0.000703,4,2,D3-2:strong-remote,1,3,0,2,0-1-2-2-1
RG058,6,medium,A4,1.0,0.166687,0.708659,0.124654,0.802248,0.202185,0.0,4,2,D3-2:strong-remote,1,3,0,2,0-1-2-2-1
RG058,6,low,A0,0.0,0.349546,0.349546,0.300907,1.096205,0.0,0.009797,4,2,D3-2:strong-remote,1,3,0,2,0-1-2-2-1
RG058,6,low,A1,0.25,0.330912,0.381967,0.287121,1.091854,0.002286,0.002681,4,2,D3-2:strong-remote,1,3,0,2,0-1-2-2-1
RG058,6,low,A2,0.5,0.317736,0.404033,0.27823,1.086395,0.006412,0.000394,4,2,D3-2:strong-remote,1,3,0,2,0-1-2-2-1
RG058,6,low,A3,0.75,0.311392,0.413964,0.274644,1.083325,0.008945,3e-05,4,2,D3-2:strong-remote,1,3,0,2,0-1-2-2-1
RG058,6,low,A4,1.0,0.308875,0.41771,0.273415,1.082074,0.010012,0.0,4,2,D3-2:strong-remote,1,3,0,2,0-1-2-2-1
RG059,6,high,A0,0.0,0.471143,0.057714,0.471143,0.873772,0.0,1.011517,4,2,D3-2:strong-remote,1,4,0,2,0-1-1-2-2
RG059,6,high,A1,0.25,0.165783,0.013723,0.820494,0.51911,0.262296,0.132168,4,2,D3-2:strong-remote,1,4,0,2,0-1-1-2-2
RG059,6,high,A2,0.5,0.071019,0.004252,0.924729,0.283413,0.478108,0.010611,4,2,D3-2:strong-remote,1,4,0,2,0-1-1-2-2
RG059,6,high,A3,0.75,0.047627,0.002496,0.949877,0.2088,0.549035,0.000617,4,2,D3-2:strong-remote,1,4,0,2,0-1-1-2-2
RG059,6,high,A4,1.0,0.040788,0.002048,0.957164,0.185079,0.571814,0.0,4,2,D3-2:strong-remote,1,4,0,2,0-1-1-2-2
RG059,6,medium,A0,0.0,0.398185,0.20363,0.398185,1.057395,0.0,0.26147,4,2,D3-2:strong-remote,1,4,0,2,0-1-1-2-2
RG059,6,medium,A1,0.25,0.268778,0.12401,0.607212,0.914921,0.08908,0.042506,4,2,D3-2:strong-remote,1,4,0,2,0-1-1-2-2
RG059,6,medium,A2,0.5,0.209355,0.089125,0.70152,0.791545,0.189062,0.003776,4,2,D3-2:strong-remote,1,4,0,2,0-1-1-2-2
RG059,6,medium,A3,0.75,0.192149,0.077663,0.730187,0.745016,0.227904,0.00023,4,2,D3-2:strong-remote,1,4,0,2,0-1-1-2-2
RG059,6,medium,A4,1.0,0.187029,0.073697,0.739274,0.729064,0.241197,0.0,4,2,D3-2:strong-remote,1,4,0,2,0-1-1-2-2
RG059,6,low,A0,0.0,0.349546,0.300907,0.349546,1.096205,0.0,0.012447,4,2,D3-2:strong-remote,1,4,0,2,0-1-1-2-2
RG059,6,low,A1,0.25,0.327586,0.27947,0.392944,1.088917,0.004076,0.002361,4,2,D3-2:strong-remote,1,4,0,2,0-1-1-2-2
RG059,6,low,A2,0.5,0.316758,0.267734,0.415509,1.081881,0.009354,0.000259,4,2,D3-2:strong-remote,1,4,0,2,0-1-1-2-2
RG059,6,low,A3,0.75,0.313177,0.263081,0.423742,1.078722,0.011815,1.8e-05,4,2,D3-2:strong-remote,1,4,0,2,0-1-1-2-2
RG059,6,low,A4,1.0,0.31203,0.261349,0.426621,1.077532,0.012746,0.0,4,2,D3-2:strong-remote,1,4,0,2,0-1-1-2-2
RG060,6,high,A0,0.0,0.471143,0.471143,0.057714,0.873772,0.0,0.966203,4,2,D3-2:strong-remote,1,3,0,2,0-2-2-1-1
RG060,6,high,A1,0.25,0.172872,0.807593,0.019534,0.552885,0.240724,0.142609,4,2,D3-2:strong-remote,1,3,0,2,0-2-2-1-1
RG060,6,high,A2,0.5,0.07638,0.916438,0.007182,0.311872,0.455801,0.013369,4,2,D3-2:strong-remote,1,3,0,2,0-2-2-1-1
RG060,6,high,A3,0.75,0.050472,0.945359,0.004169,0.226693,0.534653,0.000855,4,2,D3-2:strong-remote,1,3,0,2,0-2-2-1-1
RG060,6,high,A4,1.0,0.042456,0.954224,0.003319,0.19779,0.561772,0.0,4,2,D3-2:strong-remote,1,3,0,2,0-2-2-1-1
RG060,6,medium,A0,0.0,0.398185,0.398185,0.20363,1.057395,0.0,0.239328,4,2,D3-2:strong-remote,1,3,0,2,0-2-2-1-1
RG060,6,medium,A1,0.25,0.282717,0.577574,0.139709,0.949174,0.065355,0.053076,4,2,D3-2:strong-remote,1,3,0,2,0-2-2-1-1
RG060,6,medium,A2,0.5,0.222874,0.675329,0.101797,0.832255,0.15685,0.006854,4,2,D3-2:strong-remote,1,3,0,2,0-2-2-1-1
RG060,6,medium,A3,0.75,0.200162,0.713514,0.086324,0.774298,0.20443,0.000507,4,2,D3-2:strong-remote,1,3,0,2,0-2-2-1-1
RG060,6,medium,A4,1.0,0.191986,0.727448,0.080566,0.751245,0.223623,0.0,4,2,D3-2:strong-remote,1,3,0,2,0-2-2-1-1
RG060,6,low,A0,0.0,0.349546,0.349546,0.300907,1.096205,0.0,0.010867,4,2,D3-2:strong-remote,1,3,0,2,0-2-2-1-1
RG060,6,low,A1,0.25,0.331933,0.383311,0.284756,1.091312,0.002474,0.003044,4,2,D3-2:strong-remote,1,3,0,2,0-2-2-1-1
RG060,6,low,A2,0.5,0.321052,0.405473,0.273475,1.085357,0.006738,0.000536,4,2,D3-2:strong-remote,1,3,0,2,0-2-2-1-1
RG060,6,low,A3,0.75,0.31571,0.416743,0.267546,1.081511,0.009696,4.8e-05,4,2,D3-2:strong-remote,1,3,0,2,0-2-2-1-1
RG060,6,low,A4,1.0,0.313465,0.421554,0.264981,1.079702,0.01112,0.0,4,2,D3-2:strong-remote,1,3,0,2,0-2-2-1-1
RG061,6,high,A0,0.0,0.471143,0.471143,0.057714,0.873772,0.0,0.692294,4,2,D3-2:strong-remote,1,2,0,2,0-2-2-1-1
RG061,6,high,A1,0.25,0.185471,0.786912,0.027617,0.600194,0.210386,0.090665,4,2,D3-2:strong-remote,1,2,0,2,0-2-2-1-1
RG061,6,high,A2,0.5,0.100365,0.886703,0.012932,0.393583,0.386163,0.00801,4,2,D3-2:strong-remote,1,2,0,2,0-2-2-1-1
RG061,6,high,A3,0.75,0.079078,0.912943,0.007979,0.322343,0.447003,0.000513,4,2,D3-2:strong-remote,1,2,0,2,0-2-2-1-1
RG061,6,high,A4,1.0,0.072766,0.920955,0.006279,0.298358,0.467419,0.0,4,2,D3-2:strong-remote,1,2,0,2,0-2-2-1-1
RG061,6,medium,A0,0.0,0.398185,0.398185,0.20363,1.057395,0.0,0.127266,4,2,D3-2:strong-remote,1,2,0,2,0-2-2-1-1
RG061,6,medium,A1,0.25,0.3008,0.541551,0.157648,0.984734,0.041825,0.024527,4,2,D3-2:strong-remote,1,2,0,2,0-2-2-1-1
RG061,6,medium,A2,0.5,0.263171,0.611103,0.125726,0.912994,0.092158,0.00296,4,2,D3-2:strong-remote,1,2,0,2,0-2-2-1-1
RG061,6,medium,A3,0.75,0.252565,0.63584,0.111596,0.88018,0.115496,0.000217,4,2,D3-2:strong-remote,1,2,0,2,0-2-2-1-1
RG061,6,medium,A4,1.0,0.24939,0.644479,0.106131,0.867525,0.124486,0.0,4,2,D3-2:strong-remote,1,2,0,2,0-2-2-1-1
RG061,6,low,A0,0.0,0.349546,0.349546,0.300907,1.096205,0.0,0.003756,4,2,D3-2:strong-remote,1,2,0,2,0-2-2-1-1
RG061,6,low,A1,0.25,0.337196,0.372361,0.290443,1.093503,0.001134,0.00079,4,2,D3-2:strong-remote,1,2,0,2,0-2-2-1-1
RG061,6,low,A2,0.5,0.331886,0.384467,0.283646,1.090971,0.002648,0.000108,4,2,D3-2:strong-remote,1,2,0,2,0-2-2-1-1
RG061,6,low,A3,0.75,0.330107,0.389499,0.280394,1.089664,0.003467,8e-06,4,2,D3-2:strong-remote,1,2,0,2,0-2-2-1-1
RG061,6,low,A4,1.0,0.329509,0.39143,0.279061,1.089119,0.003813,0.0,4,2,D3-2:strong-remote,1,2,0,2,0-2-2-1-1
RG062,6,high,A0,0.0,0.057714,0.471143,0.471143,0.873772,0.0,0.417848,4,3,D3-1:tree-like-remote,1,1,0,2,0-1-2-0-2
RG062,6,high,A1,0.25,0.023677,0.305252,0.671071,0.718523,0.083784,0.10882,4,3,D3-1:tree-like-remote,1,1,0,2,0-1-2-0-2
RG062,6,high,A2,0.5,0.012013,0.210999,0.776988,0.577471,0.200346,0.022105,4,3,D3-1:tree-like-remote,1,1,0,2,0-1-2-0-2
RG062,6,high,A3,0.75,0.008793,0.159756,0.831451,0.488105,0.28295,0.002285,4,3,D3-1:tree-like-remote,1,1,0,2,0-1-2-0-2
RG062,6,high,A4,1.0,0.007838,0.136469,0.855693,0.443159,0.325891,0.0,4,3,D3-1:tree-like-remote,1,1,0,2,0-1-2-0-2
RG062,6,medium,A0,0.0,0.20363,0.398185,0.398185,1.057395,0.0,0.071142,4,3,D3-1:tree-like-remote,1,1,0,2,0-1-2-0-2
RG062,6,medium,A1,0.25,0.153898,0.354817,0.491286,1.00483,0.019214,0.016024,4,3,D3-1:tree-like-remote,1,1,0,2,0-1-2-0-2
RG062,6,medium,A2,0.5,0.125027,0.332833,0.54214,0.958029,0.046654,0.002187,4,3,D3-1:tree-like-remote,1,1,0,2,0-1-2-0-2
RG062,6,medium,A3,0.75,0.113635,0.322605,0.56376,0.935207,0.061837,0.00017,4,3,D3-1:tree-like-remote,1,1,0,2,0-1-2-0-2
RG062,6,medium,A4,1.0,0.109492,0.318278,0.572231,0.925986,0.068279,0.0,4,3,D3-1:tree-like-remote,1,1,0,2,0-1-2-0-2
RG062,6,low,A0,0.0,0.300907,0.349546,0.349546,1.096205,0.0,0.001468,4,3,D3-1:tree-like-remote,1,1,0,2,0-1-2-0-2
RG062,6,low,A1,0.25,0.29276,0.344571,0.362668,1.094594,0.00039,0.000354,4,3,D3-1:tree-like-remote,1,1,0,2,0-1-2-0-2
RG062,6,low,A2,0.5,0.287166,0.342784,0.370051,1.093172,0.000974,5.3e-05,4,3,D3-1:tree-like-remote,1,1,0,2,0-1-2-0-2
RG062,6,low,A3,0.75,0.284475,0.342231,0.373295,1.09242,0.001323,4e-06,4,3,D3-1:tree-like-remote,1,1,0,2,0-1-2-0-2
RG062,6,low,A4,1.0,0.283379,0.342045,0.374575,1.092102,0.001477,0.0,4,3,D3-1:tree-like-remote,1,1,0,2,0-1-2-0-2
RG063,6,high,A0,0.0,0.471143,0.057714,0.471143,0.873772,0.0,0.615024,4,3,D3-2:strong-remote,1,2,0,2,0-1-1-2-2
RG063,6,high,A1,0.25,0.295014,0.017263,0.687723,0.687669,0.101171,0.181515,4,3,D3-2:strong-remote,1,2,0,2,0-1-1-2-2
RG063,6,high,A2,0.5,0.185743,0.007495,0.806762,0.522588,0.245742,0.043901,4,3,D3-2:strong-remote,1,2,0,2,0-1-1-2-2
RG063,6,high,A3,0.75,0.121697,0.005124,0.873179,0.401759,0.361593,0.005196,4,3,D3-2:strong-remote,1,2,0,2,0-1-1-2-2
RG063,6,high,A4,1.0,0.091257,0.004376,0.904368,0.333149,0.428632,0.0,4,3,D3-2:strong-remote,1,2,0,2,0-1-1-2-2
RG063,6,medium,A0,0.0,0.398185,0.20363,0.398185,1.057395,0.0,0.169682,4,3,D3-2:strong-remote,1,2,0,2,0-1-1-2-2
RG063,6,medium,A1,0.25,0.341364,0.138945,0.519692,0.98128,0.032736,0.050796,4,3,D3-2:strong-remote,1,2,0,2,0-1-1-2-2
RG063,6,medium,A2,0.5,0.302269,0.103647,0.594084,0.90595,0.084396,0.012178,4,3,D3-2:strong-remote,1,2,0,2,0-1-1-2-2
RG063,6,medium,A3,0.75,0.275762,0.083912,0.640326,0.848617,0.128493,0.001466,4,3,D3-2:strong-remote,1,2,0,2,0-1-1-2-2
RG063,6,medium,A4,1.0,0.261562,0.073951,0.664487,0.814974,0.155457,0.0,4,3,D3-2:strong-remote,1,2,0,2,0-1-1-2-2
RG063,6,low,A0,0.0,0.349546,0.300907,0.349546,1.096205,0.0,0.007707,4,3,D3-2:strong-remote,1,2,0,2,0-1-1-2-2
RG063,6,low,A1,0.25,0.340449,0.287936,0.371615,1.093176,0.001086,0.003044,4,3,D3-2:strong-remote,1,2,0,2,0-1-1-2-2
RG063,6,low,A2,0.5,0.334491,0.277946,0.387563,1.08954,0.003224,0.000992,4,3,D3-2:strong-remote,1,2,0,2,0-1-1-2-2
RG063,6,low,A3,0.75,0.329431,0.269837,0.400732,1.08572,0.00583,0.000146,4,3,D3-2:strong-remote,1,2,0,2,0-1-1-2-2
RG063,6,low,A4,1.0,0.326205,0.264844,0.40895,1.082968,0.007834,0.0,4,3,D3-2:strong-remote,1,2,0,2,0-1-1-2-2
RG064,6,high,A0,0.0,0.471143,0.471143,0.057714,0.873772,0.0,0.476304,4,2,D3-1:tree-like-remote,1,1,0,2,0-1-2-2-1
RG064,6,high,A1,0.25,0.261821,0.694492,0.043687,0.740831,0.103491,0.113897,4,2,D3-1:tree-like-remote,1,1,0,2,0-1-2-2-1
RG064,6,high,A2,0.5,0.154926,0.815997,0.029077,0.557704,0.255941,0.014857,4,2,D3-1:tree-like-remote,1,1,0,2,0-1-2-2-1
RG064,6,high,A3,0.75,0.118505,0.860624,0.020871,0.462682,0.333732,0.001081,4,2,D3-1:tree-like-remote,1,1,0,2,0-1-2-2-1
RG064,6,high,A4,1.0,0.106853,0.875795,0.017351,0.42545,0.363575,0.0,4,2,D3-1:tree-like-remote,1,1,0,2,0-1-2-2-1
RG064,6,medium,A0,0.0,0.398185,0.398185,0.20363,1.057395,0.0,0.051507,4,2,D3-1:tree-like-remote,1,1,0,2,0-1-2-2-1
RG064,6,medium,A1,0.25,0.33317,0.478328,0.188502,1.033478,0.013772,0.012226,4,2,D3-1:tree-like-remote,1,1,0,2,0-1-2-2-1
RG064,6,medium,A2,0.5,0.297744,0.526728,0.175528,1.003804,0.034745,0.001721,4,2,D3-1:tree-like-remote,1,1,0,2,0-1-2-2-1
RG064,6,medium,A3,0.75,0.283926,0.547798,0.168276,0.987059,0.046627,0.000134,4,2,D3-1:tree-like-remote,1,1,0,2,0-1-2-2-1
RG064,6,medium,A4,1.0,0.278961,0.555927,0.165111,0.979927,0.051637,0.0,4,2,D3-1:tree-like-remote,1,1,0,2,0-1-2-2-1
RG064,6,low,A0,0.0,0.349546,0.349546,0.300907,1.096205,0.0,0.001008,4,2,D3-1:tree-like-remote,1,1,0,2,0-1-2-2-1
RG064,6,low,A1,0.25,0.342319,0.360981,0.2967,1.095285,0.00029,0.000219,4,2,D3-1:tree-like-remote,1,1,0,2,0-1-2-2-1
RG064,6,low,A2,0.5,0.33853,0.367275,0.294194,1.094506,0.000693,3.1e-05,4,2,D3-1:tree-like-remote,1,1,0,2,0-1-2-2-1
RG064,6,low,A3,0.75,0.336997,0.370001,0.293003,1.094101,0.00092,2e-06,4,2,D3-1:tree-like-remote,1,1,0,2,0-1-2-2-1
RG064,6,low,A4,1.0,0.336423,0.371065,0.292512,1.09393,0.001017,0.0,4,2,D3-1:tree-like-remote,1,1,0,2,0-1-2-2-1
RG065,6,high,A0,0.0,0.471143,0.057714,0.471143,0.873772,0.0,0.54546,4,2,D3-2:strong-remote,1,2,0,2,0-2-1-1-2
RG065,6,high,A1,0.25,0.251246,0.031711,0.717042,0.694993,0.124183,0.118491,4,2,D3-2:strong-remote,1,2,0,2,0-2-1-1-2
RG065,6,high,A2,0.5,0.137807,0.018861,0.843332,0.491709,0.300486,0.011619,4,2,D3-2:strong-remote,1,2,0,2,0-2-1-1-2
RG065,6,high,A3,0.75,0.102764,0.015137,0.882099,0.407916,0.376461,0.000622,4,2,D3-2:strong-remote,1,2,0,2,0-2-1-1-2
RG065,6,high,A4,1.0,0.09277,0.014149,0.893081,0.381808,0.400493,0.0,4,2,D3-2:strong-remote,1,2,0,2,0-2-1-1-2
RG065,6,medium,A0,0.0,0.398185,0.20363,0.398185,1.057395,0.0,0.058152,4,2,D3-2:strong-remote,1,2,0,2,0-2-1-1-2
RG065,6,medium,A1,0.25,0.320104,0.171104,0.508792,1.010514,0.025069,0.00718,4,2,D3-2:strong-remote,1,2,0,2,0-2-1-1-2
RG065,6,medium,A2,0.5,0.282407,0.160286,0.557307,0.976352,0.051977,0.000237,4,2,D3-2:strong-remote,1,2,0,2,0-2-1-1-2
RG065,6,medium,A3,0.75,0.27413,0.160215,0.565654,0.970452,0.057828,6e-06,4,2,D3-2:strong-remote,1,2,0,2,0-2-1-1-2
RG065,6,medium,A4,1.0,0.272819,0.161137,0.566043,0.97066,0.058239,0.0,4,2,D3-2:strong-remote,1,2,0,2,0-2-1-1-2
RG065,6,low,A0,0.0,0.349546,0.300907,0.349546,1.096205,0.0,0.001189,4,2,D3-2:strong-remote,1,2,0,2,0-2-1-1-2
RG065,6,low,A1,0.25,0.338567,0.292339,0.369095,1.094087,0.000834,3.5e-05,4,2,D3-2:strong-remote,1,2,0,2,0-2-1-1-2
RG065,6,low,A2,0.5,0.335068,0.290474,0.374458,1.093288,0.001354,6e-06,4,2,D3-2:strong-remote,1,2,0,2,0-2-1-1-2
RG065,6,low,A3,0.75,0.335118,0.291098,0.373784,1.09345,0.001285,2e-06,4,2,D3-2:strong-remote,1,2,0,2,0-2-1-1-2
RG065,6,low,A4,1.0,0.33545,0.291608,0.372942,1.093613,0.001199,0.0,4,2,D3-2:strong-remote,1,2,0,2,0-2-1-1-2
RG066,6,high,A0,0.0,0.057714,0.471143,0.471143,0.873772,0.0,0.722058,4,2,D3-2:strong-remote,1,3,0,2,0-2-1-0-2
RG066,6,high,A1,0.25,0.024323,0.243588,0.732089,0.662709,0.140953,0.173366,4,2,D3-2:strong-remote,1,3,0,2,0-2-1-0-2
RG066,6,high,A2,0.5,0.012392,0.119758,0.86785,0.431576,0.347036,0.020582,4,2,D3-2:strong-remote,1,3,0,2,0-2-1-0-2
RG066,6,high,A3,0.75,0.009097,0.078496,0.912407,0.326143,0.445551,0.001308,4,2,D3-2:strong-remote,1,3,0,2,0-2-1-0-2
RG066,6,high,A4,1.0,0.008162,0.065788,0.92605,0.28942,0.48031,0.0,4,2,D3-2:strong-remote,1,3,0,2,0-2-1-0-2
RG066,6,medium,A0,0.0,0.20363,0.398185,0.398185,1.057395,0.0,0.087702,4,2,D3-2:strong-remote,1,3,0,2,0-2-1-0-2
RG066,6,medium,A1,0.25,0.150943,0.316614,0.532442,0.985128,0.036935,0.010925,4,2,D3-2:strong-remote,1,3,0,2,0-2-1-0-2
RG066,6,medium,A2,0.5,0.130642,0.279894,0.589464,0.933853,0.074596,0.000524,4,2,D3-2:strong-remote,1,3,0,2,0-2-1-0-2
RG066,6,medium,A3,0.75,0.125356,0.272211,0.602433,0.919809,0.085095,1.6e-05,4,2,D3-2:strong-remote,1,3,0,2,0-2-1-0-2
RG066,6,medium,A4,1.0,0.123917,0.27105,0.605033,0.916611,0.087327,0.0,4,2,D3-2:strong-remote,1,3,0,2,0-2-1-0-2
RG066,6,low,A0,0.0,0.300907,0.349546,0.349546,1.096205,0.0,0.002915,4,2,D3-2:strong-remote,1,3,0,2,0-2-1-0-2
RG066,6,low,A1,0.25,0.287285,0.335281,0.377434,1.092472,0.001692,0.000173,4,2,D3-2:strong-remote,1,3,0,2,0-2-1-0-2
RG066,6,low,A2,0.5,0.283142,0.33093,0.385928,1.090673,0.002871,1e-06,4,2,D3-2:strong-remote,1,3,0,2,0-2-1-0-2
RG066,6,low,A3,0.75,0.282648,0.330671,0.386681,1.090479,0.002991,0.0,4,2,D3-2:strong-remote,1,3,0,2,0-2-1-0-2
RG066,6,low,A4,1.0,0.282675,0.330867,0.386458,1.090518,0.002956,0.0,4,2,D3-2:strong-remote,1,3,0,2,0-2-1-0-2
RG067,6,high,A0,0.0,0.471143,0.057714,0.471143,0.873772,0.0,0.653525,4,2,D3-2:strong-remote,1,2,0,2,0-1-1-2-2
RG067,6,high,A1,0.25,0.244318,0.019513,0.736169,0.646615,0.146949,0.135843,4,2,D3-2:strong-remote,1,2,0,2,0-1-1-2-2
RG067,6,high,A2,0.5,0.14138,0.008907,0.849713,0.457014,0.314281,0.021682,4,2,D3-2:strong-remote,1,2,0,2,0-1-1-2-2
RG067,6,high,A3,0.75,0.097949,0.006349,0.895702,0.358348,0.407575,0.001943,4,2,D3-2:strong-remote,1,2,0,2,0-1-1-2-2
RG067,6,high,A4,1.0,0.080721,0.005624,0.913655,0.314795,0.449605,0.0,4,2,D3-2:strong-remote,1,2,0,2,0-1-1-2-2
RG067,6,medium,A0,0.0,0.398185,0.20363,0.398185,1.057395,0.0,0.125503,4,2,D3-2:strong-remote,1,2,0,2,0-1-1-2-2
RG067,6,medium,A1,0.25,0.321461,0.14583,0.532709,0.981077,0.037557,0.025533,4,2,D3-2:strong-remote,1,2,0,2,0-1-1-2-2
RG067,6,medium,A2,0.5,0.279943,0.117588,0.602469,0.913402,0.086292,0.003344,4,2,D3-2:strong-remote,1,2,0,2,0-1-1-2-2
RG067,6,medium,A3,0.75,0.261752,0.107363,0.630886,0.881031,0.111806,0.000257,4,2,D3-2:strong-remote,1,2,0,2,0-1-1-2-2
RG067,6,medium,A4,1.0,0.254503,0.103745,0.641752,0.867991,0.12242,0.0,4,2,D3-2:strong-remote,1,2,0,2,0-1-1-2-2
RG067,6,low,A0,0.0,0.349546,0.300907,0.349546,1.096205,0.0,0.003806,4,2,D3-2:strong-remote,1,2,0,2,0-1-1-2-2
RG067,6,low,A1,0.25,0.338917,0.288909,0.372174,1.093285,0.001123,0.000811,4,2,D3-2:strong-remote,1,2,0,2,0-1-1-2-2
RG067,6,low,A2,0.5,0.333666,0.281987,0.384346,1.090719,0.002652,0.000112,4,2,D3-2:strong-remote,1,2,0,2,0-1-1-2-2
RG067,6,low,A3,0.75,0.33149,0.278972,0.389538,1.089419,0.0035,9e-06,4,2,D3-2:strong-remote,1,2,0,2,0-1-1-2-2
RG067,6,low,A4,1.0,0.330644,0.277791,0.391565,1.088879,0.003862,0.0,4,2,D3-2:strong-remote,1,2,0,2,0-1-1-2-2
RG068,6,high,A0,0.0,0.471143,0.057714,0.471143,0.873772,0.0,0.516062,4,2,D3-1:tree-like-remote,1,1,0,2,0-1-1-2-2
RG068,6,high,A1,0.25,0.253675,0.026983,0.719343,0.682407,0.126841,0.102994,4,2,D3-1:tree-like-remote,1,1,0,2,0-1-1-2-2
RG068,6,high,A2,0.5,0.159821,0.014178,0.826001,0.511305,0.271058,0.015381,4,2,D3-1:tree-like-remote,1,1,0,2,0-1-1-2-2
RG068,6,high,A3,0.75,0.121413,0.009794,0.868793,0.423508,0.349648,0.001303,4,2,D3-1:tree-like-remote,1,1,0,2,0-1-1-2-2
RG068,6,high,A4,1.0,0.106408,0.008252,0.885341,0.385809,0.38411,0.0,4,2,D3-1:tree-like-remote,1,1,0,2,0-1-1-2-2
RG068,6,medium,A0,0.0,0.398185,0.20363,0.398185,1.057395,0.0,0.078882,4,2,D3-1:tree-like-remote,1,1,0,2,0-1-1-2-2
RG068,6,medium,A1,0.25,0.334377,0.162167,0.503457,1.006809,0.022781,0.017256,4,2,D3-1:tree-like-remote,1,1,0,2,0-1-1-2-2
RG068,6,medium,A2,0.5,0.304327,0.135915,0.559758,0.958092,0.053893,0.002384,4,2,D3-1:tree-like-remote,1,1,0,2,0-1-1-2-2
RG068,6,medium,A3,0.75,0.292503,0.124346,0.58315,0.93329,0.070936,0.000186,4,2,D3-1:tree-like-remote,1,1,0,2,0-1-1-2-2
RG068,6,medium,A4,1.0,0.288067,0.119835,0.592098,0.923072,0.078129,0.0,4,2,D3-1:tree-like-remote,1,1,0,2,0-1-1-2-2
RG068,6,low,A0,0.0,0.349546,0.300907,0.349546,1.096205,0.0,0.001567,4,2,D3-1:tree-like-remote,1,1,0,2,0-1-1-2-2
